year,sex,member,covered,age,age_group,race,hisp,educ,citizen,state,weight
2012,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Some college,US native,KS,6126.3029
2012,Male,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Associate degree,US native,KS,5140.1315
2012,Male,FALSE,FALSE,39,25-54,White,Non-Hispanic,Bachelor's degree,US native,KS,5259.0759
2012,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Graduate degree,US native,KY,8913.5854
2012,Female,TRUE,TRUE,42,25-54,White,Non-Hispanic,Associate degree,US native,KY,8805.3794
2012,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Graduate degree,US native,KY,9698.7933
2012,Female,FALSE,FALSE,43,25-54,White,Non-Hispanic,Associate degree,US native,KY,9238.8116000000009
2012,Female,FALSE,FALSE,63,55 and over,White,Non-Hispanic,Associate degree,US native,LA,12605.6183
2012,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,LA,11228.9704
2012,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Graduate degree,US native,ME,1804.0644
2012,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Associate degree,US native,ME,1804.0644
2012,Female,FALSE,FALSE,41,25-54,White,Non-Hispanic,Associate degree,US native,ME,1766.4437
2012,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Bachelor's degree,US native,ME,1994.9866
2012,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,ME,1958.089
2012,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Graduate degree,US native,ME,2030.0188
2012,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Associate degree,US native,ME,1989.5138
2012,Female,FALSE,FALSE,43,25-54,Black,Non-Hispanic,Bachelor's degree,US native,MD,8836.0067
2012,Female,FALSE,FALSE,46,25-54,Black,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",MD,9008.1649
2012,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Associate degree,US native,MD,6726.5336
2012,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Associate degree,US native,MD,5891.9358
2012,Female,FALSE,FALSE,52,25-54,Black,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",MD,10272.3053
2012,Female,FALSE,FALSE,50,25-54,Black,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",MD,10272.3053
2012,Female,FALSE,FALSE,32,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",MA,15227.9268
2012,Female,FALSE,FALSE,24,16-24,White,Non-Hispanic,Bachelor's degree,US native,MA,15634.1648
2012,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,MA,13467.8351
2012,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Graduate degree,US native,MA,13467.8351
2012,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,MA,13643.4911
2012,Female,TRUE,TRUE,72,55 and over,White,Non-Hispanic,Bachelor's degree,US native,MA,13026.4362
2012,Female,TRUE,TRUE,41,25-54,White,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",MA,10948.6161
2012,Female,TRUE,TRUE,34,25-54,White,Non-Hispanic,Associate degree,US native,MI,14908.133
2012,Female,FALSE,FALSE,39,25-54,White,Non-Hispanic,Graduate degree,US native,MI,14065.9029
2012,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Graduate degree,US native,MI,11256.1512
2012,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,MI,11701.7428
2012,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Bachelor's degree,US native,MI,13411.3585
2012,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,MI,11469.2959
2012,Female,FALSE,FALSE,64,55 and over,White,Non-Hispanic,Bachelor's degree,US native,MI,12214.6274
2012,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,6542.2081
2012,Female,TRUE,TRUE,47,25-54,White,Non-Hispanic,Associate degree,US native,MN,6765.166
2012,Female,TRUE,TRUE,38,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,5816.7026
2012,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Graduate degree,US native,MN,6575.8131
2012,Female,TRUE,TRUE,32,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,6004.2378
2012,Female,FALSE,FALSE,39,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,5665.0303
2012,Female,TRUE,TRUE,52,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,6325.4121
2012,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Associate degree,US native,MN,6757.7066
2012,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,6837.2828
2012,Male,FALSE,TRUE,41,25-54,White,Non-Hispanic,Bachelor's degree,US native,MS,9827.8106
2012,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Bachelor's degree,US native,MS,9380.2638
2012,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Bachelor's degree,US native,MS,9730.6241000000009
2012,Female,TRUE,TRUE,39,25-54,White,Non-Hispanic,Bachelor's degree,US native,MO,10401.933
2012,Female,FALSE,FALSE,30,25-54,White,Non-Hispanic,Bachelor's degree,US native,MO,10888.7729
2012,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Bachelor's degree,US native,MO,9842.1807
2012,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Associate degree,US native,MO,11376.6764
2012,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,MO,11824.3575
2012,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Associate degree,US native,MO,10131.8713
2012,Female,FALSE,FALSE,38,25-54,White,Non-Hispanic,Associate degree,US native,MO,9630.5024
2012,Female,FALSE,FALSE,42,25-54,White,Non-Hispanic,Bachelor's degree,US native,MT,2106.1444
2012,Female,TRUE,TRUE,44,25-54,White,Non-Hispanic,Bachelor's degree,US native,MT,2136.2568
2012,Female,TRUE,TRUE,48,25-54,White,Non-Hispanic,Bachelor's degree,US native,MT,2288.9794
2012,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Graduate degree,US native,NE,3920.6513
2012,Female,FALSE,FALSE,35,25-54,White,Non-Hispanic,Associate degree,US native,NE,3311.2655
2012,Female,FALSE,FALSE,48,25-54,White,Non-Hispanic,Bachelor's degree,US native,NE,3711.8275
2012,Female,FALSE,FALSE,59,55 and over,Asian,Non-Hispanic,Bachelor's degree,US native,NV,4764.7339
2012,Female,FALSE,TRUE,33,25-54,White,Non-Hispanic,Bachelor's degree,US native,NV,5664.0309
2012,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Associate degree,US native,NH,1769.8311
2012,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NH,1783.3414
2012,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Associate degree,US native,NH,1653.8557
2012,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Associate degree,US native,NH,2154.8651
2012,Female,TRUE,TRUE,27,25-54,White,Hispanic,Bachelor's degree,US native,NH,2015.6061
2012,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Bachelor's degree,US native,NH,2235.0968
2012,Female,FALSE,FALSE,47,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",NH,1552.2704
2012,Female,FALSE,FALSE,63,55 and over,White,Non-Hispanic,Graduate degree,US native,NH,1767.9794
2012,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Bachelor's degree,US native,NH,1715.4334
2012,Female,FALSE,FALSE,69,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NH,1696.5437
2012,Female,TRUE,TRUE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NJ,11564.1233
2012,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NJ,9607.076
2012,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Bachelor's degree,US native,NJ,13525.3407
2012,Female,TRUE,TRUE,48,25-54,White,Non-Hispanic,Associate degree,US native,NJ,10989.5249
2012,Female,TRUE,TRUE,53,25-54,White,Non-Hispanic,Graduate degree,US native,NJ,10550.2781
2012,Female,TRUE,TRUE,52,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",NJ,11752.4568
2012,Male,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NJ,10468.5216
2012,Female,TRUE,TRUE,54,25-54,White,Non-Hispanic,Associate degree,US native,NJ,10550.2781
2012,Female,TRUE,TRUE,49,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",NJ,9638.6118
2012,Female,TRUE,TRUE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,NJ,10550.2781
2012,Female,TRUE,TRUE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,NJ,10550.2781
2012,Female,TRUE,TRUE,51,25-54,White,Non-Hispanic,Bachelor's degree,US native,NJ,10550.2781
2012,Female,FALSE,FALSE,51,25-54,Other,Non-Hispanic,Bachelor's degree,US native,NM,8881.1253
2012,Female,FALSE,FALSE,39,25-54,White,Hispanic,Associate degree,"Foreign-born, citizen",NM,6572.6928
2012,Female,FALSE,FALSE,52,25-54,Black,Non-Hispanic,Bachelor's degree,US native,NY,17627.6127
2012,Female,FALSE,FALSE,58,55 and over,Asian,Non-Hispanic,Bachelor's degree,US native,NY,13308.8802
2012,Female,FALSE,FALSE,26,25-54,Black,Non-Hispanic,Completed high school,US native,NY,14174.57
2012,Female,TRUE,TRUE,48,25-54,Black,Non-Hispanic,Associate degree,"Foreign-born, citizen",NY,15458.3064
2012,Female,TRUE,TRUE,37,25-54,White,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",NY,14586.9354
2012,Female,TRUE,TRUE,49,25-54,White,Non-Hispanic,Graduate degree,US native,NY,13867.4876
2012,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NY,11023.7181
2012,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Graduate degree,US native,NY,12122.9998
2012,Female,TRUE,TRUE,60,55 and over,White,Non-Hispanic,Associate degree,US native,NY,11023.7181
2012,Female,TRUE,TRUE,54,25-54,Black,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",NY,14745.6979
2012,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Associate degree,US native,NC,13049.0568
2012,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Graduate degree,"Foreign-born, citizen",NC,11633.0285
2012,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NC,11610.1656
2012,Male,FALSE,FALSE,35,25-54,White,Non-Hispanic,Associate degree,"Foreign-born, citizen",NC,12227.2717
2012,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NC,12370.4335
2012,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Associate degree,US native,NC,11667.7468
2012,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NC,12129.6321
2012,Male,FALSE,FALSE,41,25-54,White,Non-Hispanic,Associate degree,US native,NC,11360.5645
2012,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NC,12129.6321
2012,Female,FALSE,FALSE,38,25-54,Black,Non-Hispanic,Associate degree,US native,NC,12030.416
2012,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Associate degree,US native,ND,2455.7133
2012,Female,FALSE,FALSE,30,25-54,White,Non-Hispanic,Associate degree,US native,ND,2373.0925
2012,Male,FALSE,FALSE,29,25-54,White,Non-Hispanic,Bachelor's degree,US native,ND,2360.3831
2012,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Graduate degree,US native,ND,1419.4286
2012,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Bachelor's degree,US native,ND,2373.0925
2012,Female,FALSE,FALSE,24,16-24,White,Non-Hispanic,Some college,US native,ND,2782.8681
2012,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Bachelor's degree,US native,ND,1626.2498
2012,Female,FALSE,FALSE,51,25-54,White,Non-Hispanic,Bachelor's degree,US native,ND,1564.3237
2012,Female,TRUE,TRUE,73,55 and over,White,Non-Hispanic,Some college,US native,OH,11567.0091
2012,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,OH,11607.6449
2012,Female,FALSE,FALSE,50,25-54,Black,Non-Hispanic,Bachelor's degree,US native,OH,15726.5982
2012,Female,FALSE,FALSE,37,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",OH,11595.8493
2012,Male,FALSE,FALSE,40,25-54,White,Non-Hispanic,Bachelor's degree,US native,OH,13037.401
2012,Male,TRUE,TRUE,35,25-54,White,Non-Hispanic,Bachelor's degree,US native,OH,14114.4346
2012,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Graduate degree,"Foreign-born, citizen",OK,6241.6844
2012,Female,FALSE,FALSE,41,25-54,White,Non-Hispanic,Bachelor's degree,US native,OK,5873.6802
2012,Female,FALSE,TRUE,41,25-54,White,Non-Hispanic,Bachelor's degree,US native,OK,5873.6802
2012,Female,FALSE,FALSE,51,25-54,Other,Non-Hispanic,Associate degree,US native,OK,9275.1928
2012,Female,FALSE,FALSE,22,16-24,White,Non-Hispanic,Some college,US native,OK,7653.9737
2012,Female,FALSE,FALSE,65,55 and over,Other,Non-Hispanic,Some college,US native,OR,6081.7489
2012,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Associate degree,US native,OR,7915.8622
2012,Female,FALSE,FALSE,43,25-54,White,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",OR,6845.0642
2012,Female,FALSE,FALSE,34,25-54,White,Non-Hispanic,Associate degree,US native,OR,7467.607
2012,Female,TRUE,TRUE,62,55 and over,White,Non-Hispanic,Associate degree,US native,OR,6716.1701
2012,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Bachelor's degree,US native,OR,7637.5433
2012,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Bachelor's degree,US native,OR,6869.0063
2012,Female,FALSE,FALSE,30,25-54,White,Non-Hispanic,Bachelor's degree,US native,PA,14370.7426
2012,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Graduate degree,US native,PA,15568.3045
2012,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Associate degree,US native,PA,11908.7826
2012,Female,FALSE,FALSE,27,25-54,Black,Non-Hispanic,Associate degree,US native,PA,16481.6815
2012,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,PA,15564.4077
2012,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,PA,12641.142
2012,Female,TRUE,TRUE,60,55 and over,White,Non-Hispanic,Associate degree,US native,PA,11048.4474
2012,Male,FALSE,FALSE,41,25-54,White,Non-Hispanic,Graduate degree,US native,PA,11977.3115
2012,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Graduate degree,US native,PA,10844.1293
2012,Female,FALSE,FALSE,46,25-54,Black,Non-Hispanic,Associate degree,US native,RI,1449.8916
2012,Female,FALSE,FALSE,48,25-54,White,Non-Hispanic,Associate degree,US native,RI,1718.76
2012,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Graduate degree,US native,SC,9884.0225
2012,Female,FALSE,FALSE,63,55 and over,White,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",SC,10163.7198
2012,Female,FALSE,FALSE,39,25-54,Black,Non-Hispanic,Associate degree,US native,SC,7759.0549
2012,Female,FALSE,FALSE,49,25-54,Black,Non-Hispanic,Bachelor's degree,US native,SC,9355.6045
2012,Female,FALSE,FALSE,46,25-54,White,Non-Hispanic,Bachelor's degree,US native,SD,1319.0961
2012,Male,FALSE,FALSE,35,25-54,White,Non-Hispanic,Associate degree,US native,SD,1100.1422
2012,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Associate degree,US native,SD,1392.5502
2012,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Associate degree,US native,SD,1153.1995
2012,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Associate degree,US native,SD,1795.1011
2012,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Bachelor's degree,US native,SD,1328.9396
2012,Female,FALSE,FALSE,33,25-54,White,Non-Hispanic,Bachelor's degree,US native,SD,1902.5871
2012,Male,FALSE,FALSE,47,25-54,White,Non-Hispanic,Associate degree,US native,SD,2098.444
2012,Female,FALSE,FALSE,43,25-54,White,Non-Hispanic,Bachelor's degree,US native,TN,13600.9955
2012,Female,FALSE,FALSE,85,55 and over,White,Non-Hispanic,Associate degree,US native,TN,10927.559
2012,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Associate degree,US native,TN,11805.6497
2012,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Associate degree,US native,TX,14072.9495
2012,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Associate degree,US native,TX,17975.5949
2012,Female,FALSE,FALSE,36,25-54,White,Hispanic,Bachelor's degree,"Foreign-born, non-citizen",TX,11488.9063
2012,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Associate degree,US native,TX,13557.9872
2012,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Bachelor's degree,US native,TX,13371.4982
2012,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,TX,13991.1635
2012,Male,FALSE,FALSE,29,25-54,White,Non-Hispanic,Associate degree,US native,TX,14304.384
2012,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Bachelor's degree,US native,UT,4732.6406
2012,Female,FALSE,FALSE,42,25-54,White,Non-Hispanic,Bachelor's degree,US native,UT,4732.6406
2012,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,UT,5620.7667
2012,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Associate degree,US native,UT,5324.0145
2012,Female,FALSE,FALSE,35,25-54,White,Non-Hispanic,Bachelor's degree,US native,VA,9450.8329
2012,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Associate degree,US native,VA,10016.7244
2012,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Bachelor's degree,US native,VA,8068.411
2012,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Bachelor's degree,US native,VA,10521.7327
2012,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Bachelor's degree,US native,WA,16395.0644
2012,Male,FALSE,FALSE,44,25-54,Asian,Non-Hispanic,Graduate degree,"Foreign-born, non-citizen",WA,13716.249
2012,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",WA,10934.6692
2012,Male,TRUE,TRUE,56,55 and over,White,Hispanic,Bachelor's degree,US native,WA,11619.5874
2012,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Associate degree,US native,WA,11771.0132
2012,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Associate degree,US native,WV,4130.4034
2012,Female,FALSE,FALSE,68,55 and over,White,Non-Hispanic,Bachelor's degree,US native,WV,4485.9698
2012,Female,FALSE,FALSE,23,16-24,White,Non-Hispanic,Bachelor's degree,US native,WV,5784.2652
2012,Female,FALSE,FALSE,28,25-54,Asian,Non-Hispanic,Bachelor's degree,US native,WI,8574.9744
2012,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Associate degree,US native,WI,8241.6564
2012,Female,FALSE,FALSE,51,25-54,White,Non-Hispanic,Associate degree,US native,WI,8313.7851
2012,Female,FALSE,FALSE,65,55 and over,White,Non-Hispanic,Associate degree,US native,WI,8222.2372
2012,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Bachelor's degree,US native,WI,7224.0337
2012,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Bachelor's degree,US native,WI,8898.3691
2012,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Associate degree,US native,WY,1416.1868
2012,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,AK,1771.0703
2012,Female,TRUE,TRUE,58,55 and over,White,Non-Hispanic,Associate degree,US native,AK,1767.8672
2012,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,AK,1841.0674
2012,Female,FALSE,FALSE,34,25-54,White,Non-Hispanic,Bachelor's degree,US native,AK,1688.4586
2012,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Associate degree,US native,AZ,12692.5006
2012,Male,FALSE,FALSE,34,25-54,White,Non-Hispanic,Associate degree,US native,AZ,12345.4263
2012,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Associate degree,US native,AZ,17094.1897
2012,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Associate degree,US native,AR,10108.1989
2012,Female,FALSE,FALSE,43,25-54,White,Non-Hispanic,Associate degree,US native,AR,9792.9937
2012,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Associate degree,US native,AR,8468.1056
2012,Female,TRUE,TRUE,55,55 and over,White,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,12206.6268
2012,Female,TRUE,TRUE,37,25-54,White,Hispanic,Some college,"Foreign-born, citizen",CA,12740.9217
2012,Female,FALSE,FALSE,54,25-54,White,Hispanic,Some college,"Foreign-born, citizen",CA,11452.8907
2012,Male,FALSE,FALSE,45,25-54,Hawaiian/Pacific Islander,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,13025.4414
2012,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Graduate degree,US native,CA,12206.6268
2012,Female,TRUE,TRUE,52,25-54,White,Hispanic,Associate degree,"Foreign-born, citizen",CA,10141.7975
2012,Male,FALSE,FALSE,35,25-54,White,Hispanic,Bachelor's degree,US native,CA,11521.7811
2012,Male,FALSE,FALSE,24,16-24,White,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,14784.0868
2012,Male,TRUE,TRUE,52,25-54,White,Hispanic,Bachelor's degree,US native,CA,12843.435
2012,Female,TRUE,TRUE,57,55 and over,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",CA,13600.3171
2012,Female,TRUE,TRUE,41,25-54,White,Non-Hispanic,Associate degree,US native,CA,11373.183
2012,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Associate degree,US native,CA,9867.7643
2012,Female,FALSE,FALSE,62,55 and over,Other,Non-Hispanic,Associate degree,US native,CA,12703.2819
2012,Female,FALSE,FALSE,61,55 and over,Black,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,12499.9043
